X(m)	Mach	V(m/s)	P(Pa)	T(K)	Rho(kg/m3)	H	H2	O	O2	OH	HO2	NO	AR	N2	H2O	Therm(1/s)
0.000616905	0.43302673	394.17517	532435.54	1599.9146	0.84358775	0.001868155	0.02049001	0.005355385	0.16920501	0.005691921	0.000284274	0.002861619	0	0.74298371	0.051259915	378657.47
0.000619484	0.43390431	395.39407	532030.23	1604.0701	0.84098719	0.001926058	0.020229876	0.00553968	0.16732313	0.005892303	0.000282008	0.002861619	0	0.74298371	0.052961621	388869.03
0.000622063	0.43480581	396.64657	531613.74	1608.3356	0.8383316	0.001984779	0.019964945	0.005728242	0.16540321	0.006097431	0.000279648	0.002861619	0	0.74298371	0.054696416	399060.21
0.000624643	0.43573124	397.93265	531186.09	1612.7106	0.83562217	0.002044255	0.019695403	0.005921017	0.16344637	0.00630723	0.000277195	0.002861619	0	0.74298371	0.056463207	409205.94
0.000627222	0.4366805	399.25225	530747.3	1617.1945	0.8328603	0.002104419	0.019421463	0.006117937	0.16145384	0.006521609	0.000274648	0.002861619	0	0.74298371	0.05826076	419280
0.000629802	0.43765346	400.60519	530297.42	1621.7863	0.83004752	0.002165198	0.019143357	0.00631892	0.15942703	0.006740459	0.000272007	0.002861619	0	0.74298371	0.060087702	429255.22
0.000632381	0.43864992	401.99123	529836.53	1626.4848	0.82718559	0.002226515	0.01886134	0.006523873	0.1573675	0.006963653	0.000269274	0.002861619	0	0.74298371	0.061942516	439103.59
0.00063496	0.43966962	403.41001	529364.76	1631.2885	0.8242764	0.002288285	0.018575689	0.006732686	0.15527697	0.007191046	0.000266448	0.002861619	0	0.74298371	0.063823545	448796.43
0.00063754	0.44071224	404.86111	528882.23	1636.1954	0.82132203	0.002350421	0.018286704	0.006945235	0.15315732	0.007422471	0.000263532	0.002861619	0	0.74298371	0.065728993	458304.58
0.000640119	0.44177738	406.34401	528389.14	1641.2034	0.81832473	0.00241283	0.017994705	0.007161382	0.15101055	0.007657747	0.000260527	0.002861619	0	0.74298371	0.067656927	467598.6
0.000642699	0.44286458	407.85808	527885.68	1646.3099	0.81528691	0.002475414	0.017700032	0.007380974	0.14883887	0.007896669	0.000257436	0.002861619	0	0.74298371	0.069605281	476648.98
0.000645278	0.44397332	409.40261	527372.09	1651.5122	0.81221112	0.002538072	0.017403044	0.007603844	0.14664457	0.008139017	0.000254262	0.002861619	0	0.74298371	0.071571862	485426.38
0.000647857	0.44510301	410.97679	526848.64	1656.8071	0.80910007	0.002600699	0.017104121	0.007829807	0.14443013	0.008384548	0.000251007	0.002861619	0	0.74298371	0.073554357	493901.88
0.000650437	0.44625298	412.57972	526315.63	1662.1911	0.8059566	0.002663186	0.016803657	0.008058666	0.14219814	0.008633006	0.000247675	0.002861619	0	0.74298371	0.075550343	502047.23
0.000653016	0.44742251	414.2104	525773.39	1667.6606	0.80278367	0.002725423	0.016502062	0.008290209	0.1399513	0.008884114	0.000244271	0.002861619	0	0.74298371	0.077557294	509835.1
0.000655595	0.44861081	415.86776	525222.29	1673.2116	0.79958433	0.002787295	0.016199759	0.008524209	0.13769244	0.00913758	0.000240799	0.002861619	0	0.74298371	0.079572594	517239.36
0.000658175	0.44981704	417.55063	524662.7	1678.8397	0.79636175	0.002848689	0.015897182	0.008760427	0.13542446	0.009393097	0.000237265	0.002861619	0	0.74298371	0.081593549	524235.3
0.000660754	0.4510403	419.25774	524095.05	1684.5404	0.79311916	0.002909488	0.015594775	0.008998609	0.13315039	0.009650344	0.000233672	0.002861619	0	0.74298371	0.083617399	530799.9
0.000663334	0.45227963	420.98779	523519.77	1690.3089	0.78985985	0.002969578	0.015292986	0.00923849	0.13087327	0.009908986	0.000230028	0.002861619	0	0.74298371	0.085641339	536912.09
0.000665913	0.45353401	422.73936	522937.33	1696.1403	0.78658715	0.003028843	0.014992269	0.009479793	0.12859622	0.01016868	0.000226337	0.002861619	0	0.74298371	0.087662526	542552.9
0.000668492	0.45480242	424.511	522348.23	1702.0293	0.78330444	0.00308717	0.014693078	0.00972223	0.12632241	0.010429074	0.000222607	0.002861619	0	0.74298371	0.089678102	547705.71
0.000671072	0.45608374	426.30119	521752.95	1707.9706	0.78001507	0.003144447	0.014395865	0.009965504	0.124055	0.010689807	0.000218845	0.002861619	0	0.74298371	0.091685209	552356.41
0.000673651	0.45737687	428.10835	521152.03	1713.9588	0.7767224	0.003200567	0.014101077	0.01020931	0.12179714	0.010950517	0.000215055	0.002861619	0	0.74298371	0.093681005	556493.53
0.000676231	0.45868064	429.93089	520546	1719.9883	0.77342977	0.003255424	0.013809155	0.010453335	0.11955199	0.011210838	0.000211247	0.002861619	0	0.74298371	0.095662685	560108.37
0.00067881	0.4599939	431.76716	519935.4	1726.0534	0.77014045	0.003308918	0.013520529	0.01069726	0.11732264	0.011470405	0.000207426	0.002861619	0	0.74298371	0.097627496	563195.03
0.000681389	0.46131544	433.61548	519320.79	1732.1485	0.76685765	0.003360955	0.013235615	0.010940762	0.11511213	0.011728855	0.0002036	0.002861619	0	0.74298371	0.099572753	565750.52
0.000683969	0.46264408	435.47419	518702.73	1738.2677	0.76358451	0.003411445	0.012954814	0.011183514	0.11292343	0.011985832	0.000199775	0.002861619	0	0.74298371	0.10149586	567774.7
0.000686548	0.46397861	437.3416	518081.78	1744.4055	0.76032409	0.003460305	0.012678508	0.01142519	0.1107594	0.012240987	0.000195959	0.002861619	0	0.74298371	0.10339432	569270.29
0.000689127	0.46531784	439.21601	517458.5	1750.5561	0.7570793	0.003507459	0.012407059	0.011665462	0.10862279	0.012493979	0.000192159	0.002861619	0	0.74298371	0.10526576	570242.77
0.000691707	0.46666059	441.09577	516833.44	1756.7141	0.75385295	0.003552839	0.012140807	0.011904001	0.10651624	0.012744484	0.00018838	0.002861619	0	0.74298371	0.10710793	570700.31
0.000694286	0.46800568	442.97922	516207.15	1762.8739	0.75064774	0.003596384	0.011880067	0.012140487	0.1044422	0.012992187	0.00018463	0.002861619	0	0.74298371	0.10891871	570653.59
0.000696866	0.46935196	444.86474	515580.17	1769.0301	0.74746619	0.003638042	0.011625125	0.012374598	0.10240303	0.013236794	0.000180915	0.002861619	0	0.74298371	0.11069617	570115.7
0.000699445	0.47069833	446.75074	514953.04	1775.1777	0.74431068	0.003677769	0.011376244	0.012606023	0.10040086	0.013478027	0.000177241	0.002861619	0	0.74298371	0.11243851	569101.89
0.000702024	0.47204368	448.63569	514326.25	1781.3115	0.74118345	0.003715529	0.011133655	0.012834455	0.098437691	0.013715628	0.000173612	0.002861619	0	0.74298371	0.1141441	567629.43
0.000704604	0.47338697	450.51809	513700.31	1787.4268	0.73808656	0.003751295	0.010897561	0.013059599	0.096515316	0.01394936	0.000170035	0.002861619	0	0.74298371	0.11581151	565717.31
0.000707183	0.47472718	452.39652	513075.7	1793.5189	0.73502191	0.003785048	0.010668135	0.013281167	0.094635347	0.014179009	0.000166515	0.002861619	0	0.74298371	0.11743945	563386.06
0.000709763	0.47606335	454.26958	512452.86	1799.5834	0.73199123	0.003816779	0.010445521	0.013498885	0.092799204	0.014404384	0.000163055	0.002861619	0	0.74298371	0.11902685	560657.5
0.000712342	0.47739456	456.13599	511832.24	1805.6163	0.72899608	0.003846486	0.010229832	0.01371249	0.091008111	0.014625315	0.00015966	0.002861619	0	0.74298371	0.12057278	557554.48
0.000714921	0.47871994	457.9945	511214.25	1811.6136	0.72603787	0.003874175	0.010021152	0.013921733	0.089263101	0.014841659	0.000156333	0.002861619	0	0.74298371	0.12207652	554100.64
0.000717501	0.48003866	459.84394	510599.27	1817.5716	0.72311783	0.003899859	0.009819538	0.014126382	0.087565013	0.015053295	0.000153078	0.002861619	0	0.74298371	0.12353751	550320.16
0.00072008	0.48134997	461.68322	509987.67	1823.4871	0.72023702	0.003923559	0.009625018	0.014326217	0.0859145	0.015260127	0.000149897	0.002861619	0	0.74298371	0.12495535	546237.56
0.000722659	0.48265316	463.51133	509379.78	1829.3568	0.71739638	0.003945302	0.009437594	0.014521038	0.084312031	0.015462079	0.000146792	0.002861619	0	0.74298371	0.12632984	541877.46
0.000725239	0.48394755	465.32732	508775.93	1835.1778	0.71459666	0.003965123	0.009257243	0.014710659	0.082757899	0.015659099	0.000143766	0.002861619	0	0.74298371	0.12766088	537264.38
0.000727818	0.48523256	467.13033	508176.39	1840.9477	0.71183849	0.003983061	0.009083919	0.014894914	0.081252228	0.015851159	0.00014082	0.002861619	0	0.74298371	0.12894857	532422.57
0.000730398	0.48650763	468.91957	507581.43	1846.664	0.70912235	0.00399916	0.008917552	0.015073653	0.07979498	0.016038247	0.000137955	0.002861619	0	0.74298371	0.13019313	527375.8
0.000732977	0.48777227	470.69433	506991.28	1852.3247	0.7064486	0.004013469	0.008758055	0.015246746	0.078385968	0.016220372	0.000135172	0.002861619	0	0.74298371	0.13139489	522147.25
0.000735556	0.48902602	472.45397	506406.17	1857.9279	0.70381746	0.004026041	0.00860532	0.01541408	0.077024863	0.016397561	0.000132471	0.002861619	0	0.74298371	0.13255434	516759.39
0.000738136	0.4902685	474.19791	505826.27	1863.472	0.70122905	0.004036934	0.008459224	0.015575562	0.075711204	0.016569857	0.000129852	0.002861619	0	0.74298371	0.13367204	511233.8
0.000740715	0.49149936	475.92565	505251.76	1868.9556	0.6986834	0.004046206	0.008319627	0.015731116	0.074444413	0.016737319	0.000127316	0.002861619	0	0.74298371	0.13474868	505591.17
0.000743295	0.4927183	477.63676	504682.78	1874.3774	0.69618039	0.004053919	0.008186379	0.015880684	0.073223801	0.016900017	0.00012486	0.002861619	0	0.74298371	0.13578501	499851.16
0.000745874	0.49392506	479.33087	504119.45	1879.7367	0.69371987	0.004060137	0.008059317	0.016024228	0.072048581	0.017058035	0.000122486	0.002861619	0	0.74298371	0.13678189	494032.37
0.000748453	0.49511943	481.00766	503561.88	1885.0325	0.69130156	0.004064924	0.007938269	0.016161724	0.070917881	0.017211467	0.000120191	0.002861619	0	0.74298371	0.13774022	488152.31
0.000751033	0.49630123	482.66688	503010.15	1890.2642	0.68892514	0.004068346	0.007823054	0.016293168	0.069830749	0.017360413	0.000117975	0.002861619	0	0.74298371	0.13866097	482227.36
0.000753612	0.49747034	484.30832	502464.34	1895.4316	0.68659021	0.004070469	0.007713486	0.01641857	0.068786172	0.017504985	0.000115836	0.002861619	0	0.74298371	0.13954515	476272.78
0.000756191	0.49862664	485.93183	501924.49	1900.5342	0.6842963	0.004071358	0.007609375	0.016537957	0.067783077	0.017645298	0.000113773	0.002861619	0	0.74298371	0.14039383	470302.69
0.000758771	0.49977007	487.5373	501390.64	1905.5719	0.68204289	0.00407108	0.007510526	0.016651371	0.066820345	0.017781472	0.000111783	0.002861619	0	0.74298371	0.1412081	464330.11
0.00076135	0.50090059	489.12466	500862.8	1910.5448	0.67982945	0.0040697	0.007416744	0.016758866	0.065896821	0.01791363	0.000109866	0.002861619	0	0.74298371	0.14198905	458366.95
0.00076393	0.50201819	490.6939	500341	1915.453	0.67765535	0.00406728	0.00732783	0.016860511	0.065011321	0.018041899	0.000108018	0.002861619	0	0.74298371	0.14273781	452424.08
0.000766509	0.50312288	492.24502	499825.22	1920.2967	0.67551998	0.004063884	0.007243587	0.016956387	0.064162637	0.018166406	0.000106239	0.002861619	0	0.74298371	0.14345553	446511.34
0.000769088	0.5042147	493.77807	499315.45	1925.0763	0.67342268	0.004059572	0.007163821	0.017046587	0.06334955	0.018287278	0.000104527	0.002861619	0	0.74298371	0.14414334	440637.6
0.000771668	0.50529371	495.29312	498811.66	1929.7923	0.67136275	0.004054404	0.007088338	0.017131212	0.062570833	0.018404644	0.000102878	0.002861619	0	0.74298371	0.14480236	434810.79
0.000774247	0.50635998	496.79027	498313.83	1934.4451	0.6693395	0.004048437	0.007016946	0.017210374	0.061825257	0.018518628	0.000101291	0.002861619	0	0.74298371	0.14543374	429037.95
0.000776827	0.50741361	498.26964	497821.9	1939.0353	0.66735221	0.004041728	0.006949458	0.017284193	0.061111598	0.018629355	9.97646E-05	0.002861619	0	0.74298371	0.14603858	423325.3
0.000779406	0.50845471	499.73139	497335.84	1943.5636	0.66540016	0.004034328	0.006885691	0.017352798	0.060428642	0.018736946	9.82957E-05	0.002861619	0	0.74298371	0.14661797	417678.28
0.000781985	0.50948339	501.17568	496855.58	1948.0308	0.66348261	0.00402629	0.006825465	0.017416322	0.059775186	0.018841521	9.68825E-05	0.002861619	0	0.74298371	0.14717301	412101.61
0.000784565	0.5104998	502.60269	496381.07	1952.4375	0.66159883	0.004017662	0.006768608	0.017474906	0.059150048	0.018943195	9.55229E-05	0.002861619	0	0.74298371	0.14770473	406599.33
0.000787144	0.51150407	504.01262	495912.24	1956.7845	0.65974807	0.004008491	0.00671495	0.017528693	0.058552063	0.019042079	9.42148E-05	0.002861619	0	0.74298371	0.14821418	401174.84
0.000789723	0.51249637	505.40567	495449.02	1961.0728	0.65792959	0.003998822	0.006664328	0.017577833	0.057980094	0.019138283	9.29562E-05	0.002861619	0	0.74298371	0.14870236	395830.99
0.000792303	0.51347684	506.78208	494991.34	1965.3032	0.65614268	0.003988698	0.006616585	0.017622477	0.057433026	0.019231911	9.17451E-05	0.002861619	0	0.74298371	0.14917023	390570.11
0.000794882	0.51444566	508.14206	494539.11	1969.4765	0.65438658	0.003978158	0.006571568	0.017662778	0.056909774	0.019323062	9.05795E-05	0.002861619	0	0.74298371	0.14961875	385394.02
0.000797462	0.51540299	509.48587	494092.27	1973.5937	0.6526606	0.00396724	0.006529132	0.017698891	0.056409284	0.019411835	8.94576E-05	0.002861619	0	0.74298371	0.15004883	380304.13
0.000800041	0.51634901	510.81373	493650.73	1977.6556	0.650964	0.003955981	0.006489137	0.017730973	0.05593053	0.01949832	8.83775E-05	0.002861619	0	0.74298371	0.15046135	375301.46
0.00080262	0.5172839	512.1259	493214.4	1981.6634	0.6492961	0.003944413	0.006451449	0.017759179	0.055472521	0.019582606	8.73373E-05	0.002861619	0	0.74298371	0.15085717	370386.66
0.0008052	0.51820784	513.42263	492783.21	1985.6177	0.64765621	0.003932569	0.00641594	0.017783665	0.055034298	0.019664777	8.63354E-05	0.002861619	0	0.74298371	0.15123709	365560.07
0.000807779	0.51912102	514.70417	492357.07	1989.5198	0.64604363	0.003920479	0.006382487	0.017804586	0.054614935	0.019744913	8.53701E-05	0.002861619	0	0.74298371	0.1516019	360821.74
0.000810359	0.52002361	515.97078	491935.9	1993.3703	0.64445772	0.00390817	0.006350974	0.017822094	0.054213539	0.019823092	8.44398E-05	0.002861619	0	0.74298371	0.15195236	356171.49
0.000812938	0.5209158	517.22271	491519.6	1997.1704	0.64289781	0.003895669	0.006321289	0.017836341	0.053829251	0.019899386	8.35427E-05	0.002861619	0	0.74298371	0.15228919	351608.9
0.000815517	0.52179777	518.46023	491108.1	2000.9209	0.64136327	0.003883	0.006293327	0.017847475	0.053461246	0.019973863	8.26776E-05	0.002861619	0	0.74298371	0.15261308	347133.34
0.000818097	0.52266971	519.68358	490701.31	2004.6229	0.63985348	0.003870185	0.006266987	0.017855643	0.053108732	0.020046591	8.18429E-05	0.002861619	0	0.74298371	0.15292469	342744.05
0.000820676	0.5235318	520.89303	490299.14	2008.2771	0.63836782	0.003857247	0.006242175	0.017860986	0.052770949	0.020117631	8.10372E-05	0.002861619	0	0.74298371	0.15322465	338440.1
0.000823256	0.52438422	522.08882	489901.52	2011.8845	0.63690571	0.003844204	0.006218799	0.017863646	0.052447169	0.020187043	8.02592E-05	0.002861619	0	0.74298371	0.15351355	334220.42
0.000825835	0.52522714	523.2712	489508.35	2015.4461	0.63546655	0.003831075	0.006196774	0.017863757	0.052136698	0.020254884	7.95076E-05	0.002861619	0	0.74298371	0.15379198	330083.86
0.000828414	0.52606075	524.44043	489119.56	2018.9627	0.6340498	0.003817877	0.006176019	0.017861451	0.051838869	0.020321207	7.87812E-05	0.002861619	0	0.74298371	0.15406047	326029.16
0.000830994	0.52688521	525.59674	488735.06	2022.4352	0.63265489	0.003804625	0.006156458	0.017856858	0.051553048	0.020386064	7.80789E-05	0.002861619	0	0.74298371	0.15431954	322054.98
0.000833573	0.52770071	526.74038	488354.77	2025.8644	0.63128129	0.003791334	0.006138017	0.017850102	0.051278629	0.020449502	7.73995E-05	0.002861619	0	0.74298371	0.15456969	318159.95
0.000838732	0.52930547	528.99059	487606.53	2032.5966	0.62859597	0.003764689	0.006104231	0.017830574	0.050761714	0.020572309	7.61052E-05	0.002861619	0	0.74298371	0.15504505	310601.5
0.000843375	0.53072074	530.97477	486946.75	2038.516	0.62624699	0.003740698	0.00607701	0.01780676	0.050329974	0.020678428	7.50086E-05	0.002861619	0	0.74298371	0.15544679	304054.74
0.000848018	0.5321095	532.92147	486299.43	2044.3082	0.62395938	0.003716759	0.00605247	0.017777677	0.049926994	0.020780609	7.39712E-05	0.002861619	0	0.74298371	0.15582619	297741.1
0.00085266	0.53347265	534.83195	485664.15	2049.9775	0.62173052	0.003692921	0.006030316	0.017743896	0.049550176	0.020879065	7.29882E-05	0.002861619	0	0.74298371	0.15618531	291651.57
0.000857303	0.53481105	536.70743	485040.52	2055.5283	0.61955794	0.003669228	0.006010287	0.017705947	0.049197153	0.02097399	7.20553E-05	0.002861619	0	0.74298371	0.15652601	285777.16
0.000861946	0.53612553	538.54907	484428.13	2060.9647	0.61743928	0.003645716	0.005992146	0.017664315	0.048865775	0.021065564	7.11683E-05	0.002861619	0	0.74298371	0.15684999	280109.04
0.000866589	0.5374169	540.35801	483826.62	2066.2907	0.61537229	0.003622413	0.005975683	0.017619446	0.048554086	0.021153955	7.03238E-05	0.002861619	0	0.74298371	0.15715876	274638.53
0.000871232	0.53868592	542.13533	483235.62	2071.5102	0.61335488	0.003599345	0.005960711	0.017571748	0.048260315	0.021239319	6.95183E-05	0.002861619	0	0.74298371	0.15745372	269357.19
0.000875875	0.53993334	543.88207	482654.8	2076.6268	0.61138502	0.003576533	0.005947062	0.017521592	0.047982857	0.0213218	6.87489E-05	0.002861619	0	0.74298371	0.15773608	264256.84
0.000880518	0.54115986	545.59921	482083.81	2081.6439	0.60946083	0.003553991	0.005934587	0.017469313	0.047720257	0.021401535	6.80129E-05	0.002861619	0	0.74298371	0.15800698	259329.6
0.000885161	0.54236616	547.28773	481522.34	2086.565	0.6075805	0.003531734	0.005923152	0.017415218	0.0474712	0.02147865	6.73076E-05	0.002861619	0	0.74298371	0.15826741	254567.9
0.000889804	0.54355288	548.94852	480970.09	2091.3933	0.60574231	0.003509771	0.005912639	0.017359579	0.047234497	0.021553266	6.66309E-05	0.002861619	0	0.74298371	0.15851829	249964.46
0.000894447	0.54472065	550.58248	480426.77	2096.1317	0.60394466	0.003488111	0.005902944	0.017302644	0.047009073	0.021625495	6.59807E-05	0.002861619	0	0.74298371	0.15876042	245512.35
0.000899089	0.54587007	552.19043	479892.09	2100.7834	0.602186	0.003466757	0.005893972	0.017244637	0.046793957	0.021695443	6.53551E-05	0.002861619	0	0.74298371	0.15899455	241204.9
0.000903732	0.54700171	553.77319	479365.79	2105.351	0.60046488	0.003445714	0.00588564	0.017185754	0.046588271	0.021763209	6.47524E-05	0.002861619	0	0.74298371	0.15922133	237035.81
0.000908375	0.5481161	555.33152	478847.61	2109.8372	0.5987799	0.003424983	0.005877875	0.017126174	0.046391224	0.021828888	6.41711E-05	0.002861619	0	0.74298371	0.15944136	232999.03
0.000913018	0.54921378	556.86616	478337.31	2114.2447	0.59712974	0.003404566	0.00587061	0.017066056	0.0462021	0.021892569	6.36096E-05	0.002861619	0	0.74298371	0.15965516	229088.82
0.000917661	0.55029525	558.37783	477834.65	2118.5759	0.59551317	0.003384461	0.005863788	0.017005539	0.046020253	0.021954337	6.30668E-05	0.002861619	0	0.74298371	0.15986323	225299.74
0.000922304	0.55136098	559.86719	477339.4	2122.8332	0.59392898	0.003364666	0.005857357	0.016944748	0.045845099	0.02201427	6.25415E-05	0.002861619	0	0.74298371	0.16006599	221626.59
0.000926947	0.55241144	561.3349	476851.36	2127.0188	0.59237605	0.00334518	0.005851272	0.016883794	0.045676112	0.022072446	6.20325E-05	0.002861619	0	0.74298371	0.16026384	218064.43
0.00093159	0.55344707	562.78158	476370.31	2131.1348	0.59085329	0.003326	0.005845491	0.016822775	0.045512814	0.022128934	6.15389E-05	0.002861619	0	0.74298371	0.16045712	214608.6
0.000936233	0.55446829	564.20783	475896.05	2135.1835	0.58935968	0.00330712	0.005839979	0.016761776	0.045354774	0.022183804	6.10598E-05	0.002861619	0	0.74298371	0.16064616	211254.63
0.000940875	0.55547551	565.61423	475428.39	2139.1667	0.58789424	0.003288538	0.005834705	0.016700872	0.045201604	0.02223712	6.05943E-05	0.002861619	0	0.74298371	0.16083124	207998.32
0.000945518	0.55646912	567.00133	474967.15	2143.0863	0.58645603	0.003270249	0.005829639	0.016640129	0.04505295	0.022288942	6.01416E-05	0.002861619	0	0.74298371	0.16101262	204835.63
0.000950161	0.55744949	568.36965	474512.15	2146.9443	0.58504417	0.003252249	0.005824758	0.016579604	0.044908493	0.022339328	5.97012E-05	0.002861619	0	0.74298371	0.16119054	201762.76
0.000954804	0.55841698	569.7197	474063.23	2150.7423	0.5836578	0.003234531	0.005820039	0.016519348	0.044767943	0.022388334	5.92723E-05	0.002861619	0	0.74298371	0.1613652	198776.09
0.000959447	0.55937194	571.05198	473620.22	2154.482	0.58229611	0.003217091	0.005815463	0.016459403	0.044631039	0.022436012	5.88543E-05	0.002861619	0	0.74298371	0.16153681	195872.17
0.00096409	0.5603147	572.36695	473182.96	2158.1651	0.58095833	0.003199924	0.005811013	0.016399806	0.044497541	0.022482412	5.84467E-05	0.002861619	0	0.74298371	0.16170553	193047.74
0.000968733	0.56124558	573.66507	472751.31	2161.7931	0.57964371	0.003183024	0.005806673	0.01634059	0.044367233	0.02252758	5.8049E-05	0.002861619	0	0.74298371	0.16187152	190299.68
0.000973376	0.56216489	574.94676	472325.12	2165.3675	0.57835155	0.003166386	0.005802431	0.016281781	0.044239918	0.022571562	5.76607E-05	0.002861619	0	0.74298371	0.16203494	187625.03
0.000978019	0.56307292	576.21246	471904.25	2168.8897	0.57708115	0.003150004	0.005798274	0.016223402	0.044115416	0.022614399	5.72813E-05	0.002861619	0	0.74298371	0.1621959	185020.97
0.000982662	0.56396995	577.46255	471488.57	2172.3612	0.57583188	0.003133873	0.005794191	0.016165472	0.043993566	0.022656133	5.69106E-05	0.002861619	0	0.74298371	0.16235453	182484.83
0.000987304	0.56485627	578.69744	471077.94	2175.7832	0.57460311	0.003117988	0.005790175	0.016108007	0.043874216	0.022696803	5.6548E-05	0.002861619	0	0.74298371	0.16251094	180014.06
0.000991947	0.56573213	579.91749	470672.25	2179.1571	0.57339425	0.003102342	0.005786217	0.016051019	0.043757231	0.022736445	5.61933E-05	0.002861619	0	0.74298371	0.16266523	177606.22
0.00099659	0.56659779	581.12306	470271.37	2182.484	0.57220471	0.003086932	0.005782309	0.01599452	0.043642486	0.022775093	5.58461E-05	0.002861619	0	0.74298371	0.16281749	175259.01
0.001001233	0.5674535	582.3145	469875.19	2185.7652	0.57103395	0.003071751	0.005778446	0.015938517	0.043529866	0.022812782	5.55061E-05	0.002861619	0	0.74298371	0.1629678	172970.2
0.001005876	0.56829948	583.49215	469483.6	2189.0018	0.56988144	0.003056794	0.005774622	0.015883015	0.043419268	0.022849544	5.51731E-05	0.002861619	0	0.74298371	0.16311626	170737.7
0.001010519	0.56913598	584.65634	469096.48	2192.195	0.56874668	0.003042057	0.005770832	0.01582802	0.043310594	0.022885408	5.48467E-05	0.002861619	0	0.74298371	0.16326291	168559.5
0.001015162	0.56996321	585.80736	468713.74	2195.3456	0.56762917	0.003027534	0.005767073	0.015773534	0.043203756	0.022920403	5.45267E-05	0.002861619	0	0.74298371	0.16340785	166433.68
0.001019805	0.57078139	586.94554	468335.27	2198.4549	0.56652846	0.003013221	0.00576334	0.015719558	0.043098672	0.022954557	5.42128E-05	0.002861619	0	0.74298371	0.16355111	164358.41
0.001024448	0.57159071	588.07115	467960.99	2201.5238	0.56544408	0.002999113	0.00575963	0.015666093	0.042995267	0.022987898	5.3905E-05	0.002861619	0	0.74298371	0.16369277	162331.94
0.00102909	0.57239138	589.18448	467590.78	2204.5533	0.56437561	0.002985204	0.005755941	0.015613137	0.04289347	0.023020449	5.36028E-05	0.002861619	0	0.74298371	0.16383287	160352.61
0.001033733	0.57318359	590.2858	467224.57	2207.5442	0.56332263	0.002971492	0.00575227	0.015560689	0.042793218	0.023052235	5.33063E-05	0.002861619	0	0.74298371	0.16397146	158418.81
0.001038376	0.57396753	591.37537	466862.26	2210.4974	0.56228474	0.00295797	0.005748615	0.015508747	0.04269445	0.023083279	5.3015E-05	0.002861619	0	0.74298371	0.1641086	156529.02
0.001047662	0.5755113	593.5203	466149.02	2216.2945	0.5602527	0.002931483	0.005741346	0.015406366	0.042501146	0.023143229	5.2448E-05	0.002861619	0	0.74298371	0.16437865	152875.69
0.001056019	0.57687414	595.41305	465519.65	2221.3916	0.55847172	0.002908257	0.005734844	0.015315914	0.042331727	0.023194859	5.19543E-05	0.002861619	0	0.74298371	0.16461712	149724.18
0.001064376	0.57821281	597.27147	464901.68	2226.3793	0.55673402	0.002885586	0.005728371	0.015227038	0.042166354	0.023244403	5.14754E-05	0.002861619	0	0.74298371	0.16485144	146694.33
0.001072734	0.57952818	599.09683	464294.71	2231.2619	0.55503774	0.002863448	0.005721925	0.015139705	0.042004799	0.023291965	5.10107E-05	0.002861619	0	0.74298371	0.16508182	143779.32
0.001081091	0.5808211	600.89031	463698.34	2236.0434	0.55338111	0.002841824	0.0057155	0.015053884	0.041846855	0.023337641	5.05593E-05	0.002861619	0	0.74298371	0.16530841	140972.82
0.001089448	0.58209236	602.65305	463112.19	2240.7276	0.55176249	0.002820692	0.005709096	0.01496954	0.041692338	0.023381521	5.01207E-05	0.002861619	0	0.74298371	0.16553136	138268.95
0.001097805	0.58334272	604.38612	462535.91	2245.3181	0.55018033	0.002800035	0.005702709	0.014886639	0.041541082	0.023423689	4.96941E-05	0.002861619	0	0.74298371	0.16575083	135662.26
0.001106163	0.58457289	606.09052	461969.16	2249.8182	0.54863315	0.002779834	0.005696339	0.014805144	0.041392933	0.023464224	4.9279E-05	0.002861619	0	0.74298371	0.16596692	133147.65
0.00111452	0.58578354	607.76721	461411.62	2254.2312	0.54711959	0.002760072	0.005689986	0.01472502	0.041247754	0.0235032	4.88749E-05	0.002861619	0	0.74298371	0.16617977	130720.38
0.001122877	0.58697533	609.41713	460862.99	2258.5601	0.54563834	0.002740733	0.005683648	0.014646232	0.041105417	0.023540685	4.84813E-05	0.002861619	0	0.74298371	0.16638947	128376.02
0.001131234	0.58814885	611.04112	460322.98	2262.8079	0.54418817	0.002721802	0.005677326	0.014568746	0.040965805	0.023576746	4.80978E-05	0.002861619	0	0.74298371	0.16659615	126110.44
0.001139591	0.5893047	612.64003	459791.31	2266.9771	0.54276791	0.002703265	0.005671021	0.014492527	0.040828809	0.023611441	4.77239E-05	0.002861619	0	0.74298371	0.16679989	123919.77
0.001147949	0.59044343	614.21463	459267.72	2271.0706	0.54137647	0.002685106	0.005664732	0.014417542	0.040694327	0.02364483	4.73591E-05	0.002861619	0	0.74298371	0.16700078	121800.39
0.001156306	0.59156557	615.76569	458751.96	2275.0907	0.5400128	0.002667313	0.00565846	0.014343758	0.040562267	0.023676966	4.70032E-05	0.002861619	0	0.74298371	0.1671989	119748.91
0.001164663	0.59267161	617.29391	458243.79	2279.0398	0.5386759	0.002649874	0.005652205	0.014271143	0.040432541	0.0237079	4.66558E-05	0.002861619	0	0.74298371	0.16739435	117762.14
0.00117302	0.59376205	618.79998	457742.99	2282.9203	0.53736483	0.002632777	0.005645969	0.014199667	0.040305065	0.023737681	4.63165E-05	0.002861619	0	0.74298371	0.1675872	115837.1
